Data,ds,y,unique_id
2004-01-02,2004-01-02,22.445,Fechamento
2004-01-03,2004-01-03,22.445,Fechamento
2004-01-04,2004-01-04,22.445,Fechamento
2004-01-05,2004-01-05,23.532,Fechamento
2004-01-06,2004-01-06,23.576,Fechamento
2004-01-07,2004-01-07,23.32,Fechamento
2004-01-08,2004-01-08,23.717,Fechamento
2004-01-09,2004-01-09,23.917,Fechamento
2004-01-10,2004-01-10,23.6124,Fechamento
2004-01-11,2004-01-11,23.6325,Fechamento
2004-01-12,2004-01-12,24.237,Fechamento
2004-01-13,2004-01-13,23.94,Fechamento
2004-01-14,2004-01-14,23.399,Fechamento
2004-01-15,2004-01-15,22.962,Fechamento
2004-01-16,2004-01-16,23.155,Fechamento
2004-01-17,2004-01-17,23.5386,Fechamento
2004-01-18,2004-01-18,23.364,Fechamento
2004-01-19,2004-01-19,23.385,Fechamento
2004-01-20,2004-01-20,23.679,Fechamento
2004-01-21,2004-01-21,23.302,Fechamento
2004-01-22,2004-01-22,22.969,Fechamento
2004-01-23,2004-01-23,23.471,Fechamento
2004-01-24,2004-01-24,23.3612,Fechamento
2004-01-25,2004-01-25,23.355249999999998,Fechamento
2004-01-26,2004-01-26,24.35,Fechamento
2004-01-27,2004-01-27,24.226,Fechamento
2004-01-28,2004-01-28,23.852,Fechamento
2004-01-29,2004-01-29,22.386,Fechamento
2004-01-30,2004-01-30,21.851,Fechamento
2004-01-31,2004-01-31,23.333000000000002,Fechamento
2004-02-01,2004-02-01,23.07875,Fechamento
2004-02-02,2004-02-02,21.787,Fechamento
2004-02-03,2004-02-03,22.281,Fechamento
2004-02-04,2004-02-04,21.685,Fechamento
2004-02-05,2004-02-05,21.092,Fechamento
2004-02-06,2004-02-06,21.969,Fechamento
2004-02-07,2004-02-07,21.7628,Fechamento
2004-02-08,2004-02-08,21.75675,Fechamento
2004-02-09,2004-02-09,21.962,Fechamento
2004-02-10,2004-02-10,22.171,Fechamento
2004-02-11,2004-02-11,23.197,Fechamento
2004-02-12,2004-02-12,23.063,Fechamento
2004-02-13,2004-02-13,22.53,Fechamento
2004-02-14,2004-02-14,22.584600000000002,Fechamento
2004-02-15,2004-02-15,22.74025,Fechamento
2004-02-16,2004-02-16,22.189,Fechamento
2004-02-17,2004-02-17,22.426,Fechamento
2004-02-18,2004-02-18,22.0,Fechamento
2004-02-19,2004-02-19,20.951,Fechamento
2004-02-20,2004-02-20,21.337,Fechamento
2004-02-21,2004-02-21,21.7806,Fechamento
2004-02-22,2004-02-22,21.6785,Fechamento
2004-02-23,2004-02-23,21.429333333333332,Fechamento
2004-02-24,2004-02-24,21.144,Fechamento
2004-02-25,2004-02-25,21.609,Fechamento
2004-02-26,2004-02-26,21.45,Fechamento
2004-02-27,2004-02-27,21.755,Fechamento
2004-02-28,2004-02-28,21.604666666666663,Fechamento
2004-02-29,2004-02-29,21.604666666666663,Fechamento
2004-03-01,2004-03-01,22.499,Fechamento
2004-03-02,2004-03-02,22.442,Fechamento
2004-03-03,2004-03-03,22.55,Fechamento
2004-03-04,2004-03-04,22.393,Fechamento
2004-03-05,2004-03-05,22.873,Fechamento
2004-03-06,2004-03-06,22.5514,Fechamento
2004-03-07,2004-03-07,22.5645,Fechamento
2004-03-08,2004-03-08,22.993,Fechamento
2004-03-09,2004-03-09,22.674,Fechamento
2004-03-10,2004-03-10,21.67,Fechamento
2004-03-11,2004-03-11,20.763,Fechamento
2004-03-12,2004-03-12,21.776,Fechamento
2004-03-13,2004-03-13,21.9752,Fechamento
2004-03-14,2004-03-14,21.720750000000002,Fechamento
2004-03-15,2004-03-15,21.234,Fechamento
2004-03-16,2004-03-16,21.613,Fechamento
2004-03-17,2004-03-17,21.901,Fechamento
2004-03-18,2004-03-18,22.37,Fechamento
2004-03-19,2004-03-19,22.261,Fechamento
2004-03-20,2004-03-20,21.8758,Fechamento
2004-03-21,2004-03-21,22.036250000000003,Fechamento
2004-03-22,2004-03-22,21.663,Fechamento
2004-03-23,2004-03-23,21.205,Fechamento
2004-03-24,2004-03-24,20.985,Fechamento
2004-03-25,2004-03-25,21.0,Fechamento
2004-03-26,2004-03-26,21.541,Fechamento
2004-03-27,2004-03-27,21.278799999999997,Fechamento
2004-03-28,2004-03-28,21.18275,Fechamento
2004-03-29,2004-03-29,21.531,Fechamento
2004-03-30,2004-03-30,22.043,Fechamento
2004-03-31,2004-03-31,22.142,Fechamento
2004-04-01,2004-04-01,22.647,Fechamento
2004-04-02,2004-04-02,22.949,Fechamento
2004-04-03,2004-04-03,22.2624,Fechamento
2004-04-04,2004-04-04,22.445249999999998,Fechamento
2004-04-05,2004-04-05,23.146,Fechamento
2004-04-06,2004-04-06,23.072,Fechamento
2004-04-07,2004-04-07,22.443,Fechamento
2004-04-08,2004-04-08,22.725,Fechamento
2004-04-09,2004-04-09,22.846500000000002,Fechamento
2004-04-10,2004-04-10,22.846500000000002,Fechamento
2004-04-11,2004-04-11,22.74666666666667,Fechamento
2004-04-12,2004-04-12,22.78,Fechamento
2004-04-13,2004-04-13,22.62,Fechamento
2004-04-14,2004-04-14,22.312,Fechamento
2004-04-15,2004-04-15,21.739,Fechamento
2004-04-16,2004-04-16,21.769,Fechamento
2004-04-17,2004-04-17,22.244,Fechamento
2004-04-18,2004-04-18,22.11,Fechamento
2004-04-19,2004-04-19,21.627,Fechamento
2004-04-20,2004-04-20,21.078,Fechamento
2004-04-21,2004-04-21,21.49133333333333,Fechamento
2004-04-22,2004-04-22,21.142,Fechamento
2004-04-23,2004-04-23,21.59,Fechamento
2004-04-24,2004-04-24,21.35925,Fechamento
2004-04-25,2004-04-25,21.27,Fechamento
2004-04-26,2004-04-26,21.324,Fechamento
2004-04-27,2004-04-27,21.317,Fechamento
2004-04-28,2004-04-28,20.474,Fechamento
2004-04-29,2004-04-29,19.865,Fechamento
2004-04-30,2004-04-30,19.607,Fechamento
2004-05-01,2004-05-01,20.517400000000002,Fechamento
2004-05-02,2004-05-02,20.31575,Fechamento
2004-05-03,2004-05-03,19.709,Fechamento
2004-05-04,2004-05-04,19.988,Fechamento
2004-05-05,2004-05-05,20.026,Fechamento
2004-05-06,2004-05-06,19.19,Fechamento
2004-05-07,2004-05-07,18.62,Fechamento
2004-05-08,2004-05-08,19.5066,Fechamento
2004-05-09,2004-05-09,19.456,Fechamento
2004-05-10,2004-05-10,17.604,Fechamento
2004-05-11,2004-05-11,18.537,Fechamento
2004-05-12,2004-05-12,18.326,Fechamento
2004-05-13,2004-05-13,18.402,Fechamento
2004-05-14,2004-05-14,18.611,Fechamento
2004-05-15,2004-05-15,18.296,Fechamento
2004-05-16,2004-05-16,18.468999999999998,Fechamento
2004-05-17,2004-05-17,18.122,Fechamento
2004-05-18,2004-05-18,18.556,Fechamento
2004-05-19,2004-05-19,18.688,Fechamento
2004-05-20,2004-05-20,18.24,Fechamento
2004-05-21,2004-05-21,18.285,Fechamento
2004-05-22,2004-05-22,18.3782,Fechamento
2004-05-23,2004-05-23,18.442249999999998,Fechamento
2004-05-24,2004-05-24,18.669,Fechamento
2004-05-25,2004-05-25,18.86,Fechamento
2004-05-26,2004-05-26,19.069,Fechamento
2004-05-27,2004-05-27,19.734,Fechamento
2004-05-28,2004-05-28,19.667,Fechamento
2004-05-29,2004-05-29,19.1998,Fechamento
2004-05-30,2004-05-30,19.3325,Fechamento
2004-05-31,2004-05-31,19.545,Fechamento
2004-06-01,2004-06-01,19.546,Fechamento
2004-06-02,2004-06-02,19.717,Fechamento
2004-06-03,2004-06-03,19.4,Fechamento
2004-06-04,2004-06-04,19.819,Fechamento
2004-06-05,2004-06-05,19.6054,Fechamento
2004-06-06,2004-06-06,19.6205,Fechamento
2004-06-07,2004-06-07,20.447,Fechamento
2004-06-08,2004-06-08,20.284,Fechamento
2004-06-09,2004-06-09,19.865,Fechamento
2004-06-10,2004-06-10,20.198666666666664,Fechamento
2004-06-11,2004-06-11,19.834,Fechamento
2004-06-12,2004-06-12,20.107499999999998,Fechamento
2004-06-13,2004-06-13,19.994333333333334,Fechamento
2004-06-14,2004-06-14,19.488,Fechamento
2004-06-15,2004-06-15,20.047,Fechamento
2004-06-16,2004-06-16,20.46,Fechamento
2004-06-17,2004-06-17,20.335,Fechamento
2004-06-18,2004-06-18,20.333,Fechamento
2004-06-19,2004-06-19,20.1326,Fechamento
2004-06-20,2004-06-20,20.29375,Fechamento
2004-06-21,2004-06-21,20.293,Fechamento
2004-06-22,2004-06-22,20.199,Fechamento
2004-06-23,2004-06-23,20.836,Fechamento
2004-06-24,2004-06-24,20.708,Fechamento
2004-06-25,2004-06-25,20.75,Fechamento
2004-06-26,2004-06-26,20.5572,Fechamento
2004-06-27,2004-06-27,20.62325,Fechamento
2004-06-28,2004-06-28,20.351,Fechamento
2004-06-29,2004-06-29,20.801,Fechamento
2004-06-30,2004-06-30,21.149,Fechamento
2004-07-01,2004-07-01,21.349,Fechamento
2004-07-02,2004-07-02,21.568,Fechamento
2004-07-03,2004-07-03,21.0436,Fechamento
2004-07-04,2004-07-04,21.21675,Fechamento
2004-07-05,2004-07-05,21.67,Fechamento
2004-07-06,2004-07-06,21.188,Fechamento
2004-07-07,2004-07-07,21.171,Fechamento
2004-07-08,2004-07-08,20.887,Fechamento
2004-07-09,2004-07-09,21.229,Fechamento
2004-07-10,2004-07-10,21.229,Fechamento
2004-07-11,2004-07-11,21.081999999999997,Fechamento
2004-07-12,2004-07-12,21.532,Fechamento
2004-07-13,2004-07-13,21.677,Fechamento
2004-07-14,2004-07-14,21.673,Fechamento
2004-07-15,2004-07-15,22.065,Fechamento
2004-07-16,2004-07-16,22.447,Fechamento
2004-07-17,2004-07-17,21.878800000000002,Fechamento
2004-07-18,2004-07-18,21.965500000000002,Fechamento
2004-07-19,2004-07-19,22.102,Fechamento
2004-07-20,2004-07-20,22.361,Fechamento
2004-07-21,2004-07-21,21.81,Fechamento
2004-07-22,2004-07-22,21.73,Fechamento
2004-07-23,2004-07-23,21.591,Fechamento
2004-07-24,2004-07-24,21.918799999999997,Fechamento
2004-07-25,2004-07-25,21.873,Fechamento
2004-07-26,2004-07-26,21.318,Fechamento
2004-07-27,2004-07-27,21.737,Fechamento
2004-07-28,2004-07-28,22.168,Fechamento
2004-07-29,2004-07-29,22.228,Fechamento
2004-07-30,2004-07-30,22.337,Fechamento
2004-07-31,2004-07-31,21.9576,Fechamento
2004-08-01,2004-08-01,22.1175,Fechamento
2004-08-02,2004-08-02,22.448,Fechamento
2004-08-03,2004-08-03,22.373,Fechamento
2004-08-04,2004-08-04,22.178,Fechamento
2004-08-05,2004-08-05,21.33,Fechamento
2004-08-06,2004-08-06,21.653,Fechamento
2004-08-07,2004-08-07,21.9964,Fechamento
2004-08-08,2004-08-08,21.883499999999998,Fechamento
2004-08-09,2004-08-09,21.261,Fechamento
2004-08-10,2004-08-10,21.737,Fechamento
2004-08-11,2004-08-11,21.57,Fechamento
2004-08-12,2004-08-12,21.57,Fechamento
2004-08-13,2004-08-13,21.401,Fechamento
2004-08-14,2004-08-14,21.5078,Fechamento
2004-08-15,2004-08-15,21.569499999999998,Fechamento
2004-08-16,2004-08-16,21.764,Fechamento
2004-08-17,2004-08-17,22.061,Fechamento
2004-08-18,2004-08-18,22.779,Fechamento
2004-08-19,2004-08-19,22.935,Fechamento
2004-08-20,2004-08-20,23.196,Fechamento
2004-08-21,2004-08-21,22.547,Fechamento
2004-08-22,2004-08-22,22.74275,Fechamento
2004-08-23,2004-08-23,22.852,Fechamento
2004-08-24,2004-08-24,22.87,Fechamento
2004-08-25,2004-08-25,23.058,Fechamento
2004-08-26,2004-08-26,22.582,Fechamento
2004-08-27,2004-08-27,22.597,Fechamento
2004-08-28,2004-08-28,22.791800000000002,Fechamento
2004-08-29,2004-08-29,22.77675,Fechamento
2004-08-30,2004-08-30,22.869,Fechamento
2004-08-31,2004-08-31,22.803,Fechamento
2004-09-01,2004-09-01,22.513,Fechamento
2004-09-02,2004-09-02,22.688,Fechamento
2004-09-03,2004-09-03,22.415,Fechamento
2004-09-04,2004-09-04,22.6576,Fechamento
2004-09-05,2004-09-05,22.60475,Fechamento
2004-09-06,2004-09-06,22.502,Fechamento
2004-09-07,2004-09-07,22.534999999999997,Fechamento
2004-09-08,2004-09-08,22.534,Fechamento
2004-09-09,2004-09-09,22.286,Fechamento
2004-09-10,2004-09-10,21.968,Fechamento
2004-09-11,2004-09-11,22.3225,Fechamento
2004-09-12,2004-09-12,22.26266666666667,Fechamento
2004-09-13,2004-09-13,21.809,Fechamento
2004-09-14,2004-09-14,22.309,Fechamento
2004-09-15,2004-09-15,22.344,Fechamento
2004-09-16,2004-09-16,22.876,Fechamento
2004-09-17,2004-09-17,23.074,Fechamento
2004-09-18,2004-09-18,22.482400000000002,Fechamento
2004-09-19,2004-09-19,22.650750000000002,Fechamento
2004-09-20,2004-09-20,23.078,Fechamento
2004-09-21,2004-09-21,23.106,Fechamento
2004-09-22,2004-09-22,22.749,Fechamento
2004-09-23,2004-09-23,22.944,Fechamento
2004-09-24,2004-09-24,22.972,Fechamento
2004-09-25,2004-09-25,22.9698,Fechamento
2004-09-26,2004-09-26,22.942749999999997,Fechamento
2004-09-27,2004-09-27,22.834,Fechamento
2004-09-28,2004-09-28,23.231,Fechamento
2004-09-29,2004-09-29,23.208,Fechamento
2004-09-30,2004-09-30,23.245,Fechamento
2004-10-01,2004-10-01,23.777,Fechamento
2004-10-02,2004-10-02,23.258999999999997,Fechamento
2004-10-03,2004-10-03,23.36525,Fechamento
2004-10-04,2004-10-04,24.15,Fechamento
2004-10-05,2004-10-05,24.205,Fechamento
2004-10-06,2004-10-06,24.027,Fechamento
2004-10-07,2004-10-07,24.104,Fechamento
2004-10-08,2004-10-08,23.927,Fechamento
2004-10-09,2004-10-09,24.082600000000003,Fechamento
2004-10-10,2004-10-10,24.06575,Fechamento
2004-10-11,2004-10-11,23.954,Fechamento
2004-10-12,2004-10-12,23.995,Fechamento
2004-10-13,2004-10-13,23.289,Fechamento
2004-10-14,2004-10-14,22.959,Fechamento
2004-10-15,2004-10-15,23.368,Fechamento
2004-10-16,2004-10-16,23.3925,Fechamento
2004-10-17,2004-10-17,23.20533333333333,Fechamento
2004-10-18,2004-10-18,23.411,Fechamento
2004-10-19,2004-10-19,22.893,Fechamento
2004-10-20,2004-10-20,22.873,Fechamento
2004-10-21,2004-10-21,23.059,Fechamento
2004-10-22,2004-10-22,22.735,Fechamento
2004-10-23,2004-10-23,22.9942,Fechamento
2004-10-24,2004-10-24,22.89,Fechamento
2004-10-25,2004-10-25,22.603,Fechamento
2004-10-26,2004-10-26,22.849,Fechamento
2004-10-27,2004-10-27,23.171,Fechamento
2004-10-28,2004-10-28,22.929,Fechamento
2004-10-29,2004-10-29,23.052,Fechamento
2004-10-30,2004-10-30,22.920799999999996,Fechamento
2004-10-31,2004-10-31,23.000249999999998,Fechamento
2004-11-01,2004-11-01,23.273,Fechamento
2004-11-02,2004-11-02,23.084666666666667,Fechamento
2004-11-03,2004-11-03,23.66,Fechamento
2004-11-04,2004-11-04,23.88,Fechamento
2004-11-05,2004-11-05,23.542,Fechamento
2004-11-06,2004-11-06,23.58875,Fechamento
2004-11-07,2004-11-07,23.694000000000003,Fechamento
2004-11-08,2004-11-08,23.212,Fechamento
2004-11-09,2004-11-09,23.216,Fechamento
2004-11-10,2004-11-10,23.455,Fechamento
2004-11-11,2004-11-11,23.521,Fechamento
2004-11-12,2004-11-12,24.035,Fechamento
2004-11-13,2004-11-13,23.4878,Fechamento
2004-11-14,2004-11-14,23.55675,Fechamento
2004-11-15,2004-11-15,23.670333333333332,Fechamento
2004-11-16,2004-11-16,23.772,Fechamento
2004-11-17,2004-11-17,24.17,Fechamento
2004-11-18,2004-11-18,24.143,Fechamento
2004-11-19,2004-11-19,24.034,Fechamento
2004-11-20,2004-11-20,24.02975,Fechamento
2004-11-21,2004-11-21,24.02975,Fechamento
2004-11-22,2004-11-22,24.445,Fechamento
2004-11-23,2004-11-23,24.34,Fechamento
2004-11-24,2004-11-24,24.368,Fechamento
2004-11-25,2004-11-25,24.867,Fechamento
2004-11-26,2004-11-26,24.998,Fechamento
2004-11-27,2004-11-27,24.6036,Fechamento
2004-11-28,2004-11-28,24.64325,Fechamento
2004-11-29,2004-11-29,24.855,Fechamento
2004-11-30,2004-11-30,25.128,Fechamento
2004-12-01,2004-12-01,25.235,Fechamento
2004-12-02,2004-12-02,25.2,Fechamento
2004-12-03,2004-12-03,25.468,Fechamento
2004-12-04,2004-12-04,25.1772,Fechamento
2004-12-05,2004-12-05,25.257749999999998,Fechamento
2004-12-06,2004-12-06,25.633,Fechamento
2004-12-07,2004-12-07,24.989,Fechamento
2004-12-08,2004-12-08,24.968,Fechamento
2004-12-09,2004-12-09,24.526,Fechamento
2004-12-10,2004-12-10,24.933,Fechamento
2004-12-11,2004-12-11,25.009800000000002,Fechamento
2004-12-12,2004-12-12,24.854,Fechamento
2004-12-13,2004-12-13,25.225,Fechamento
2004-12-14,2004-12-14,25.563,Fechamento
2004-12-15,2004-12-15,25.576,Fechamento
2004-12-16,2004-12-16,25.831,Fechamento
2004-12-17,2004-12-17,25.659,Fechamento
2004-12-18,2004-12-18,25.5708,Fechamento
2004-12-19,2004-12-19,25.657249999999998,Fechamento
2004-12-20,2004-12-20,25.537,Fechamento
2004-12-21,2004-12-21,25.89,Fechamento
2004-12-22,2004-12-22,25.723,Fechamento
2004-12-23,2004-12-23,25.878,Fechamento
2004-12-24,2004-12-24,25.756999999999998,Fechamento
2004-12-25,2004-12-25,25.756999999999998,Fechamento
2004-12-26,2004-12-26,25.83033333333333,Fechamento
2004-12-27,2004-12-27,25.937,Fechamento
2004-12-28,2004-12-28,26.117,Fechamento
2004-12-29,2004-12-29,26.161,Fechamento
2004-12-30,2004-12-30,26.196,Fechamento
2004-12-31,2004-12-31,26.10275,Fechamento
2005-01-01,2005-01-01,26.10275,Fechamento
2005-01-02,2005-01-02,26.158,Fechamento
2005-01-03,2005-01-03,25.722,Fechamento
2005-01-04,2005-01-04,24.848,Fechamento
2005-01-05,2005-01-05,24.692,Fechamento
2005-01-06,2005-01-06,24.367,Fechamento
2005-01-07,2005-01-07,24.747,Fechamento
2005-01-08,2005-01-08,24.8752,Fechamento
2005-01-09,2005-01-09,24.6635,Fechamento
2005-01-10,2005-01-10,24.292,Fechamento
2005-01-11,2005-01-11,24.37,Fechamento
2005-01-12,2005-01-12,24.51,Fechamento
2005-01-13,2005-01-13,24.806,Fechamento
2005-01-14,2005-01-14,24.924,Fechamento
2005-01-15,2005-01-15,24.5804,Fechamento
2005-01-16,2005-01-16,24.6525,Fechamento
2005-01-17,2005-01-17,24.515,Fechamento
2005-01-18,2005-01-18,24.089,Fechamento
2005-01-19,2005-01-19,24.271,Fechamento
2005-01-20,2005-01-20,23.61,Fechamento
2005-01-21,2005-01-21,23.818,Fechamento
2005-01-22,2005-01-22,24.0606,Fechamento
2005-01-23,2005-01-23,23.947,Fechamento
2005-01-24,2005-01-24,24.198,Fechamento
2005-01-25,2005-01-25,23.875333333333334,Fechamento
2005-01-26,2005-01-26,24.53,Fechamento
2005-01-27,2005-01-27,24.03,Fechamento
2005-01-28,2005-01-28,23.968,Fechamento
2005-01-29,2005-01-29,24.1815,Fechamento
2005-01-30,2005-01-30,24.176,Fechamento
2005-01-31,2005-01-31,24.353,Fechamento
2005-02-01,2005-02-01,24.149,Fechamento
2005-02-02,2005-02-02,24.605,Fechamento
2005-02-03,2005-02-03,24.874,Fechamento
2005-02-04,2005-02-04,25.732,Fechamento
2005-02-05,2005-02-05,24.742600000000003,Fechamento
2005-02-06,2005-02-06,24.84,Fechamento
2005-02-07,2005-02-07,25.070333333333334,Fechamento
2005-02-08,2005-02-08,25.303,Fechamento
2005-02-09,2005-02-09,26.314,Fechamento
2005-02-10,2005-02-10,26.416,Fechamento
2005-02-11,2005-02-11,26.671,Fechamento
2005-02-12,2005-02-12,26.467,Fechamento
2005-02-13,2005-02-13,26.467,Fechamento
2005-02-14,2005-02-14,26.532,Fechamento
2005-02-15,2005-02-15,26.61,Fechamento
2005-02-16,2005-02-16,26.384,Fechamento
2005-02-17,2005-02-17,27.091,Fechamento
2005-02-18,2005-02-18,26.756,Fechamento
2005-02-19,2005-02-19,26.674599999999998,Fechamento
2005-02-20,2005-02-20,26.710249999999995,Fechamento
2005-02-21,2005-02-21,26.853,Fechamento
2005-02-22,2005-02-22,26.74,Fechamento
2005-02-23,2005-02-23,27.198,Fechamento
2005-02-24,2005-02-24,28.436,Fechamento
2005-02-25,2005-02-25,28.425,Fechamento
2005-02-26,2005-02-26,27.530399999999997,Fechamento
2005-02-27,2005-02-27,27.699749999999995,Fechamento
2005-02-28,2005-02-28,28.139,Fechamento
2005-03-01,2005-03-01,27.73,Fechamento
2005-03-02,2005-03-02,28.2,Fechamento
2005-03-03,2005-03-03,28.668,Fechamento
2005-03-04,2005-03-04,29.197,Fechamento
2005-03-05,2005-03-05,28.3868,Fechamento
2005-03-06,2005-03-06,28.44875,Fechamento
2005-03-07,2005-03-07,29.455,Fechamento
2005-03-08,2005-03-08,29.021,Fechamento
2005-03-09,2005-03-09,28.514,Fechamento
2005-03-10,2005-03-10,28.567,Fechamento
2005-03-11,2005-03-11,28.075,Fechamento
2005-03-12,2005-03-12,28.7264,Fechamento
2005-03-13,2005-03-13,28.54425,Fechamento
2005-03-14,2005-03-14,28.099,Fechamento
2005-03-15,2005-03-15,27.588,Fechamento
2005-03-16,2005-03-16,27.827,Fechamento
2005-03-17,2005-03-17,28.086,Fechamento
2005-03-18,2005-03-18,27.593,Fechamento
2005-03-19,2005-03-19,27.838600000000003,Fechamento
2005-03-20,2005-03-20,27.773500000000002,Fechamento
2005-03-21,2005-03-21,27.411,Fechamento
2005-03-22,2005-03-22,26.618,Fechamento
2005-03-23,2005-03-23,26.248,Fechamento
2005-03-24,2005-03-24,26.702,Fechamento
2005-03-25,2005-03-25,26.74475,Fechamento
2005-03-26,2005-03-26,26.74475,Fechamento
2005-03-27,2005-03-27,26.522666666666666,Fechamento
2005-03-28,2005-03-28,26.257,Fechamento
2005-03-29,2005-03-29,25.842,Fechamento
2005-03-30,2005-03-30,26.47,Fechamento
2005-03-31,2005-03-31,26.611,Fechamento
2005-04-01,2005-04-01,26.774,Fechamento
2005-04-02,2005-04-02,26.390800000000002,Fechamento
2005-04-03,2005-04-03,26.42425,Fechamento
2005-04-04,2005-04-04,26.407,Fechamento
2005-04-05,2005-04-05,26.038,Fechamento
2005-04-06,2005-04-06,25.695,Fechamento
2005-04-07,2005-04-07,26.308,Fechamento
2005-04-08,2005-04-08,25.885,Fechamento
2005-04-09,2005-04-09,26.0666,Fechamento
2005-04-10,2005-04-10,25.9815,Fechamento
2005-04-11,2005-04-11,25.9,Fechamento
2005-04-12,2005-04-12,26.206,Fechamento
2005-04-13,2005-04-13,26.066,Fechamento
2005-04-14,2005-04-14,24.984,Fechamento
2005-04-15,2005-04-15,24.656,Fechamento
2005-04-16,2005-04-16,25.5624,Fechamento
2005-04-17,2005-04-17,25.478,Fechamento
2005-04-18,2005-04-18,24.877,Fechamento
2005-04-19,2005-04-19,25.566,Fechamento
2005-04-20,2005-04-20,25.062,Fechamento
2005-04-21,2005-04-21,25.168333333333333,Fechamento
2005-04-22,2005-04-22,24.767,Fechamento
2005-04-23,2005-04-23,25.067999999999998,Fechamento
2005-04-24,2005-04-24,25.131666666666664,Fechamento
2005-04-25,2005-04-25,25.232,Fechamento
2005-04-26,2005-04-26,25.305,Fechamento
2005-04-27,2005-04-27,25.242,Fechamento
2005-04-28,2005-04-28,24.44,Fechamento
2005-04-29,2005-04-29,24.844,Fechamento
2005-04-30,2005-04-30,25.0126,Fechamento
2005-05-01,2005-05-01,24.95775,Fechamento
2005-05-02,2005-05-02,24.705,Fechamento
2005-05-03,2005-05-03,24.716,Fechamento
2005-05-04,2005-05-04,25.474,Fechamento
2005-05-05,2005-05-05,25.436,Fechamento
2005-05-06,2005-05-06,25.589,Fechamento
2005-05-07,2005-05-07,25.184,Fechamento
2005-05-08,2005-05-08,25.30375,Fechamento
2005-05-09,2005-05-09,25.465,Fechamento
2005-05-10,2005-05-10,24.763,Fechamento
2005-05-11,2005-05-11,24.699,Fechamento
2005-05-12,2005-05-12,24.117,Fechamento
2005-05-13,2005-05-13,23.887,Fechamento
2005-05-14,2005-05-14,24.5862,Fechamento
2005-05-15,2005-05-15,24.366500000000002,Fechamento
2005-05-16,2005-05-16,24.379,Fechamento
2005-05-17,2005-05-17,24.413,Fechamento
2005-05-18,2005-05-18,24.898,Fechamento
2005-05-19,2005-05-19,24.829,Fechamento
2005-05-20,2005-05-20,24.522,Fechamento
2005-05-21,2005-05-21,24.6082,Fechamento
2005-05-22,2005-05-22,24.6655,Fechamento
2005-05-23,2005-05-23,24.215,Fechamento
2005-05-24,2005-05-24,24.545,Fechamento
2005-05-25,2005-05-25,24.478,Fechamento
2005-05-26,2005-05-26,24.412666666666667,Fechamento
2005-05-27,2005-05-27,25.255,Fechamento
2005-05-28,2005-05-28,24.62325,Fechamento
2005-05-29,2005-05-29,24.75933333333333,Fechamento
2005-05-30,2005-05-30,25.424,Fechamento
2005-05-31,2005-05-31,25.207,Fechamento
2005-06-01,2005-06-01,25.949,Fechamento
2005-06-02,2005-06-02,26.64,Fechamento
2005-06-03,2005-06-03,26.366,Fechamento
2005-06-04,2005-06-04,25.9172,Fechamento
2005-06-05,2005-06-05,26.0405,Fechamento
2005-06-06,2005-06-06,25.556,Fechamento
2005-06-07,2005-06-07,25.026,Fechamento
2005-06-08,2005-06-08,24.702,Fechamento
2005-06-09,2005-06-09,24.484,Fechamento
2005-06-10,2005-06-10,24.951,Fechamento
2005-06-11,2005-06-11,24.9438,Fechamento
2005-06-12,2005-06-12,24.79075,Fechamento
2005-06-13,2005-06-13,24.902,Fechamento
2005-06-14,2005-06-14,25.744,Fechamento
2005-06-15,2005-06-15,25.481,Fechamento
2005-06-16,2005-06-16,25.751,Fechamento
2005-06-17,2005-06-17,26.093,Fechamento
2005-06-18,2005-06-18,25.5942,Fechamento
2005-06-19,2005-06-19,25.76725,Fechamento
2005-06-20,2005-06-20,26.046,Fechamento
2005-06-21,2005-06-21,25.722,Fechamento
2005-06-22,2005-06-22,25.678,Fechamento
2005-06-23,2005-06-23,24.816,Fechamento
2005-06-24,2005-06-24,24.917,Fechamento
2005-06-25,2005-06-25,25.4358,Fechamento
2005-06-26,2005-06-26,25.28325,Fechamento
2005-06-27,2005-06-27,25.226,Fechamento
2005-06-28,2005-06-28,25.261,Fechamento
2005-06-29,2005-06-29,25.126,Fechamento
2005-06-30,2005-06-30,25.051,Fechamento
2005-07-01,2005-07-01,25.311,Fechamento
2005-07-02,2005-07-02,25.195,Fechamento
2005-07-03,2005-07-03,25.18725,Fechamento
2005-07-04,2005-07-04,25.045,Fechamento
2005-07-05,2005-07-05,24.675,Fechamento
2005-07-06,2005-07-06,24.517,Fechamento
2005-07-07,2005-07-07,24.45,Fechamento
2005-07-08,2005-07-08,24.423,Fechamento
2005-07-09,2005-07-09,24.621999999999996,Fechamento
2005-07-10,2005-07-10,24.51625,Fechamento
2005-07-11,2005-07-11,25.016,Fechamento
2005-07-12,2005-07-12,25.536,Fechamento
2005-07-13,2005-07-13,25.856,Fechamento
2005-07-14,2005-07-14,25.92,Fechamento
2005-07-15,2005-07-15,25.222,Fechamento
2005-07-16,2005-07-16,25.509999999999998,Fechamento
2005-07-17,2005-07-17,25.6335,Fechamento
2005-07-18,2005-07-18,25.321,Fechamento
2005-07-19,2005-07-19,25.271,Fechamento
2005-07-20,2005-07-20,25.705,Fechamento
2005-07-21,2005-07-21,25.842,Fechamento
2005-07-22,2005-07-22,25.391,Fechamento
